original_X,original_Y,distance,formatted,lat,lon,street,housenumber,postcode,city,district,suburb,name,county_code,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
92.5596051844502,11.3942925230259,0,"Port Blair Tehsil, India",11.43156055,92.65179201695375,,,,,,,,,Port Blair Tehsil,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6115823728521,11.5077934187299,29.203754608591062,"Jolly Bouys Island, South Andaman, India",11.507728199999999,92.61184200074663,,,,,,,Jolly Bouys Island,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6510053541607,11.432124212687,0,"Port Blair Tehsil, India",11.43156055,92.65179201695375,,,,,,,,,Port Blair Tehsil,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6036606074588,11.5298065849726,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5603602423896,11.5294288441956,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6283022768041,11.5458012398175,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6126440279499,11.5474057435402,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5746027619868,11.5666415752574,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5660643017466,11.5693072558427,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5923609204086,11.5553466258343,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5783702300139,11.5836519264913,34.54674065970837,"Chester Island, Ferrargunj, India",11.583343249999999,92.57833421859381,,,,,,,Chester Island,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6098489119293,11.5756272968806,46.67568938651555,"Alexandra Island, Wandoor, Ferrargunj, India",11.575259249999998,92.6096428716694,,,,Wandoor,,,Alexandra Island,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.593810069541,11.5898238578404,34.386283868644476,"Grub Island, Ferrargunj, India",11.5895612,92.59364344859833,,,,,,,Grub Island,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.2386454864025,11.5564997080167,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5486051911883,11.5805192396632,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6970087092035,11.6621941531817,34.98747709549358,"Viper Island, Port Blair - 744101, AN, India",11.6618855,92.69707113312637,,,744101,Port Blair,,,Viper Island,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7623958683405,11.6757949128344,23.219789703930722,"Ross Island, Port Blair - 744106, AN, India",11.675935,92.762554,Ross Island,,744106,Port Blair,,,,SA,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.082015172464,11.7848397082246,50.2541628672645,"Sir Hugh Ross Island WLS, South Andaman, India",11.784459049999999,93.08176629909846,,,,,,,Sir Hugh Ross Island WLS,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0419817418664,11.8315549348909,20.89051569343478,"Shaheed Dweep, South Andaman, India",11.83137395,93.0419302433501,,,,,,,Shaheed Dweep,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5974870930667,11.9122960044326,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5671718025501,11.9474666770766,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.727658462186,11.9508710423676,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7432770341626,11.9666022886279,0,India,22.3511148,78.6677428,,,,,,,,,,,,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7523023260356,11.956615816583,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6011633614234,11.9527453807487,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.5832469972628,11.9794922254614,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.773775204568,12.0154885044288,0,"Ferrargunj, India",11.87178295,92.69860158861552,,,,,,,,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9963415210976,11.9627594488952,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9705287393726,12.0644652160866,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9805761645706,12.0770386852642,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7407368751211,12.1111866112273,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9536633653503,12.1002267358851,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0008585393693,12.1145545863994,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0974106917582,12.1353401991868,0,India,22.3511148,78.6677428,,,,,,,,,,,,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.1167511144508,12.139394976552,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9773662813903,12.1310811814207,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.845028399643,12.1497628851833,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0203666613716,12.1063926333716,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7608062795145,12.1741237801788,33.995602629912746,"Oralkatcha Island, Rangat, India",12.1738248,92.76074092471114,,,,,,,Oralkatcha Island,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7289247799519,12.1871458146424,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0671574267272,12.1478129465747,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6815919342928,12.2197259271402,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9296355330026,12.2107348943194,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6656489628727,11.8588769969137,405.5333312591394,"Andaman Trunk Road, Jirkatang Camp No. 7 -, AN, India",11.851919971806192,92.65717654001016,Andaman Trunk Road,,,Jirkatang Camp No. 7,,,Andaman Trunk Road,,Ferrargunj,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7482516792078,12.2118230207266,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8807069678819,12.2478002944397,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.697699584096,12.2472415344773,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8646401671373,12.2432619111611,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8809691898001,12.2332242184364,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.082009716462,12.2331273331615,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9006135807587,12.2607501949935,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7374715018126,12.2725412405937,25.484619899473003,"Mangrove Island WLS, Rangat, India",12.2723136,92.73749871450241,,,,,,,Mangrove Island WLS,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0261511140851,12.2768091945749,57.778218594097005,"25/11, Johnrose Island, Bay of Bengal, -, AN, India",12.276322,93.026336,"Johnrose Island, Bay of Bengal",25/11,,,,,Johnrose Island,SA,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.742844215445,12.2684561696542,30.134734287257622,"Talabaicha Island WLS, Rangat, India",12.2681882,92.74280280378466,,,,,,,Talabaicha Island WLS,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7364086627915,12.2871737292739,25.73615655821136,"Stoat Island WLS, -, AN, India",12.287242,92.736635,Stoat Island WLS,,,,,,,NM,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.760317056791,12.2797942214665,4488.452450171748,"Gandhighat Jetty - 744209, AN, India",12.3075268,92.790336,,,744209,Gandhighat Jetty,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7535496696307,12.2935589902798,501.6123238478847,"Middle Strait, India",12.29649,92.75004,,,,,,,Middle Strait,,,,,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.863314913082,12.2801439777661,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7693834811056,12.2917703955564,2872.5165362602834,"Gandhighat Jetty - 744209, AN, India",12.3075268,92.790336,,,744209,Gandhighat Jetty,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8787159225922,12.2958759732004,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.764776447213,12.2980463477252,2970.197058361557,"Gandhighat Jetty - 744209, AN, India",12.3075268,92.790336,,,744209,Gandhighat Jetty,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7087169460046,12.2649931706058,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9266710726848,12.2706393150635,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8116112834398,12.1886240709416,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93.0691551997827,12.317258079813,0,"South Andaman, India",10.7056905,92.48746789633373,,,,,,,,,South Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9119883788058,12.3336535377307,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9057993028725,12.3396187042546,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9129644667643,12.3467780009783,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8963219214157,12.3938775747274,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.871163136002,12.3914993354847,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8980714215178,12.4095494504914,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8891135029194,12.4135802156099,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.8640372216575,12.4167088478562,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9018150879257,12.4232845199022,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.83655082892,12.420608151152,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.9343325393637,12.3967732510203,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.6751680129861,12.5321296900526,0,"Rangat, India",12.49362455,92.8256255663432,,,,,,,,,Rangat,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7021332166542,12.6397616518927,0,"North and Middle Andaman, India",12.61123865,92.83165406414926,,,,,,,,,North and Middle Andaman,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7268049150148,12.7321027221887,0,"744204, AN, India",12.7701746,92.83131186045273,,,744204,,,,,,Mayabunder,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7261586558703,12.7528321528781,0,"744204, AN, India",12.7701746,92.83131186045273,,,744204,,,,,,Mayabunder,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7172726028646,12.7740608973448,0,"744202, AN, India",13.22771435,92.93949249778723,,,744202,,,,,,Diglipur,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7165852279676,12.776060715317,0,"744202, AN, India",13.22771435,92.93949249778723,,,744202,,,,,,Diglipur,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7162610971898,12.7831934723018,0,"744202, AN, India",13.22771435,92.93949249778723,,,744202,,,,,,Diglipur,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7204888120916,12.7747331829818,0,"744204, AN, India",12.7701746,92.83131186045273,,,744204,,,,,,Mayabunder,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92.7157913491836,12.7960608032104,0,"744204, AN, India",12.7701746,92.83131186045273,,,744204,,,,,,Mayabunder,Andaman and Nicobar Islands,AN,India,in,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
